"Fireplace_Binary","Price","SquareFootage","NumBathrooms","NumBedrooms","PropertyTaxRate","RenovationQuality","LocalAmenities","HouseColor","Floors","IsLuxury"
1,294572.4649,550,1.151218137,4,1.54,"9.08",8.24,"Green",1,1
0,314737.1867,550,3.406887495,4,0.26,"7.67",9.81,"Blue",2,0
1,364078.4836,550,2.091831452,4,1.24,"4.59",6.04,"Green",1,1
0,475596.2442,833.65,3.019856025,4,1.4,"6.58",6.3,"Green",1,1
0,319023.7068,550,3.560778235,4,2.11,"3.54",4.75,"White",1,0
0,388979.5251,1286.97,2.033952514,3,1.73,"5.13",3.07,"White",1,1
1,571349.124,553.7,3.750033975,5,1.6,"5.07",4.31,"Blue",1,1
0,295342.0273,1523.17,2.209791231,4,1.39,"5.91",1.47,"Red",2,1
0,335869.6815,1737.13,1,4,1.38,"3.77",5.81,"Red",1,0
0,492566.1352,1009.33,1.321191534,4,1.32,"6.3",6.52,"Blue",1,1
0,278577.1969,1696.31,3.10654682,3,1.65,"8.32",2.26,"Red",1,1
0,408698.952,1640.35,1,3,1.29,"4.9",5,"Blue",2,1
0,412440.005,1617.38,1,2,1.95,"3.74",8.13,"Yellow",1,1
0,351747.2649,1505.2,3.235635384,3,1.88,"7.63",4.18,"Blue",2,0
0,388144.7625,1439.93,1,4,1.13,"6.13",5.92,"Red",1,1
1,360383.6609,550,3.674042056,2,1.17,"5.58",4.83,"Red",1,1
0,345985.2698,1092.07,2.271618074,2,1.13,"3.51",5.59,"Yellow",1,1
0,313625.2758,1487.78,1.275482758,3,1.65,"6.47",5.84,"Yellow",1,1
1,392856.0367,760.96,3.28586102,3,1.26,"4.81",7.03,"Red",1,1
1,286863.768,550,2.594589674,5,0.72,"4.26",5.41,"Red",1,1
1,538782.9954,780.03,4.016612021,4,1.2,"5.1",6.1,"Green",1,1
0,315701.3441,1158.81,1,5,1.74,"5",6.95,"Red",1,1
0,507185.9231,1307.56,2.040012442,4,0.9,"6.4",4.58,"White",1,1
1,311079.6871,2181.96,2.465635989,2,1.69,"6.57",10,"Yellow",2,0
1,379439.6595,1297.12,1,4,1.06,"4.76",9.08,"Blue",1,0
0,314192.9593,812.22,1.701440338,4,1.77,"4.78",4.51,"Red",1,1
0,326302.3183,1181.66,1,3,1.59,"5.95",1.63,"White",1,1
0,353258.6088,1053.98,3.584881803,4,1.62,"8.16",8.03,"Red",1,0
0,791421.1359,1529.15,4.827061428,4,0.92,"6.86",8.21,"Red",1,1
0,484666.6491,1300.49,1,4,1.65,"6.11",7.33,"White",1,1
0,483718.5452,905.37,2.362990504,3,0.21,"5.39",9.89,"White",1,1
1,301654.4355,550,3.127170213,6,1.31,"3.97",2.46,"Blue",1,1
1,340496.3677,1667.3,2.192569263,5,1.66,"10",7.4,"White",1,1
1,311578.357,1288.28,3.618089577,4,1.31,"7.98",5.98,"Yellow",1,1
0,335756.0143,1164.13,3.115466002,1,1.18,"2.83",3.07,"Blue",1,1
1,411915.1851,550,4.512789569,4,1.31,"8.46",2.64,"Blue",1,1
0,578788.0282,1403.29,2.60421646,5,2.08,"8.63",6.18,"Blue",2,1
1,467226.488,1246.98,3.85892386,3,1.49,"6.63",7.95,"White",1,1
0,300234.4103,990.47,4.024848506,3,1.36,"6.91",8.97,"Blue",1,1
0,305688.4008,1121.99,2.251898766,3,1.27,"4.52",7.64,"Yellow",1,1
0,508459.2489,1349.61,2.476436083,4,2.02,"5.93",1.66,"Yellow",1,1
0,481818.1188,613.54,3.565264748,4,0.96,"6.63",8.66,"Yellow",1,1
0,288045.5479,1099.53,1,3,0.82,"3.46",6,"White",1,0
0,317898.9263,918.94,2.708287388,3,2.14,"5.64",3.26,"Red",1,1
0,577973.6383,1684.91,1.683653064,5,1.09,"8.61",8.56,"Blue",1,1
0,506110.3169,1507.02,1.685720903,5,1.65,"5.54",7.57,"Blue",1,1
0,731287.7622,2275.85,2.98733692,4,1.57,"4.96",6.62,"Green",1,1
0,300770.4502,1599.41,1.512261832,3,0.73,"3.94",2.09,"Green",1,0
0,313470.0031,826.67,1,4,0.96,"6.16",8.95,"White",1,1
0,477165.3027,1042.11,2.397479392,4,0.88,"5.05",10,"Yellow",1,1
0,322596.4145,1774.02,1.260431272,3,1.18,"4.06",2.06,"White",1,0
0,543564.0333,1118.63,3.159659641,3,1.02,"5.33",2.94,"Blue",1,1
1,349485.8596,1255.51,3.029487737,2,1.26,"8.68",8.84,"Blue",1,0
0,298185.6107,1013.74,1.82084799,5,1.6,"1.2",5.33,"Green",1,0
0,383041.2467,729.07,3.948901043,3,2.17,"3.61",7.37,"Yellow",1,1
1,290802.8624,782.9,1.769098482,3,1.67,"1.35",2.17,"Yellow",2,1
1,280418.7304,1417.48,1.69118823,2,1.87,"2.61",3.77,"Yellow",1,1
0,631525.8582,1787.52,3.813669518,3,1.4,"6.95",5.77,"Red",1,1
0,523016.3934,1400.63,3.111827738,5,1.99,"7.12",7.88,"Yellow",1,1
1,360491.2038,550,2.35248365,4,1.22,"5.59",6.95,"Blue",1,0
0,339842.077,550,3.374620826,5,2.1,"5.43",6.03,"White",1,1
0,668770.8501,1860.6,3.584327693,4,1.17,"9.59",5.27,"White",1,1
1,380252.3536,1190.82,2.357146713,3,2.14,"7.55",3.66,"Red",1,1
0,533047.0772,1647.17,2.425216305,2,0.63,"6.23",0.54,"White",1,1
0,353152.4661,1486.19,2.725187376,3,2.52,"3.97",6.14,"White",1,1
0,341973.8568,1315.31,2.918305572,2,1.42,"5.84",3.78,"White",1,1
1,367913.2083,1553.97,4.232370215,3,0.75,"6.23",9.14,"White",2,1
1,1045707.039,2526.53,5.208139625,4,0.89,"9.4",8.39,"Green",1,1
0,699204.7702,1192.9,4.003837009,5,1.47,"6.84",6.93,"Blue",1,1
0,306823.9859,1122.01,3.604167166,3,1.47,"6.91",4.36,"Yellow",1,1
0,298680.9437,1042.03,1.230345008,3,1.16,"5.01",7.52,"White",1,1
0,669899.8306,2405.15,2.45081702,3,1.46,"5.8",5.15,"Blue",1,1
0,329381.0779,1001.56,1.384357791,2,1.79,"4.94",5.93,"Green",1,1
0,317119.174,1058.03,1.890419673,3,1.16,"6.41",2.6,"Green",1,1
0,291636.1534,550,1,2,0.83,"0.81",4.58,"Red",1,1
0,332227.9805,550,2.172729002,4,0.8,"2.76",9.47,"Blue",1,1
0,333607.6898,556,2.226726252,4,1.69,"4.76",3.29,"Yellow",1,1
0,423687.8174,988.14,4.478206815,4,1.01,"5.53",5.07,"Green",2,1
1,362597.7191,901,3.411189375,3,1.59,"4.62",9.88,"Red",1,1
0,313587.7653,1629.25,3.936229087,2,1.98,"7.44",8.98,"Red",1,1
0,284876.22,550,1.407085557,5,1.82,"4.34",10,"Blue",2,1
0,553529.407,1558.41,3.892287571,2,0.76,"5.98",10,"Blue",1,0
0,361161.0422,857.93,2.107979197,4,1.41,"6.68",6.22,"Green",1,1
0,419409.281,1304.8,1.792917833,3,1.83,"5.46",3.44,"Red",1,0
0,351705.5407,1084.84,2.207523134,3,0.81,"5.69",9.11,"Red",2,1
0,462043.3268,2838.63,1.444327588,3,0.46,"8.13",10,"Red",1,1
0,339013.2837,1159.38,2.548934444,4,1.37,"5.51",5.77,"Blue",1,1
0,325171.012,1385.96,3.410303477,3,1.43,"5.62",4.33,"White",1,1
0,533735.283,1132.88,2.863613468,3,0.74,"7.54",8.79,"Green",1,0
0,329881.689,1227.08,1.215310662,3,1.44,"6.81",5.06,"White",1,1
0,667923.2014,1390.12,3.322871077,6,0.31,"5.89",10,"Yellow",1,1
0,284318.2353,1659.19,1.527864122,3,1.64,"7.22",1.86,"Green",1,1
0,462394.7906,1658.26,1.952308846,4,1.34,"7.76",7.03,"White",1,1
1,341137.3523,717.49,3.602810998,3,1.11,"4.92",8.96,"Green",1,0
1,350775.5173,1729,3.578398802,4,1.58,"8.5",5.73,"Red",1,1
0,312373.5076,550,2.394913408,3,1.78,"4.29",7.75,"White",2,1
0,368225.0555,767.05,3.965985384,2,1.33,"6.6",8.49,"Green",1,1
0,780190.8628,2068.82,2.315746015,5,0.81,"9.35",7.92,"Red",1,1
1,423958.8646,935.24,2.899264769,2,2.07,"7.52",7.36,"Blue",1,1
0,410505.7881,1037.77,2.157451619,4,1.16,"4.67",1.55,"White",1,1
0,365333.5173,981.82,1.622687773,4,1.26,"2.22",6.28,"Blue",1,1
0,297285.8169,1281.8,3.396545189,3,1.15,"8.09",7.9,"Yellow",1,1
0,287941.7178,1153.8,3.53381462,4,1.04,"5.13",2.87,"Red",1,1
1,474375.6673,550,2.874642043,4,0.58,"8.13",10,"Blue",1,1
0,541235.5038,1269.76,4.197600663,3,0.89,"4.73",4.26,"Blue",1,0
0,548801.6252,1559.46,2.986232483,5,1.73,"6.17",10,"Blue",2,1
1,328391.6367,936.49,2.134540981,2,1.04,"7.27",9.3,"Blue",2,1
0,298794.561,678.77,1.595301277,5,1.55,"3.06",4.84,"Blue",1,1
0,363786.1727,1601.53,1.310650067,4,1.8,"3.68",5.38,"Red",1,1
0,605073.6116,1029.28,4.424372017,4,0.99,"8.59",5.34,"Green",1,1
0,333735.1911,885.62,2.36018486,4,0.81,"3.99",7.67,"White",1,1
0,476261.3868,1454.36,3.310696548,2,2.51,"5",10,"White",1,1
0,291226.6805,746.71,1.838094139,3,1.66,"7.93",5.15,"White",1,0
0,317966.9791,965.41,3.072191735,4,1.78,"2.92",7.6,"Red",1,1
0,331024.3962,877.75,2.997011329,2,1,"5.23",8.35,"Green",1,0
0,370495.3218,1375.84,2.623327731,2,1.71,"5.11",7.42,"Green",1,0
0,355415.1088,653.62,3.298488543,4,1.76,"6.64",8.2,"Green",1,1
0,527805.1623,1459.29,1.583630315,4,1.11,"5.81",5.29,"Red",1,1
0,358954.4705,1211.73,2.227487662,3,1.58,"6.11",2.81,"White",1,1
0,351857.5163,1721.9,2.411495119,4,1.98,"8.25",7.29,"Green",1,1
0,456675.9896,1187.94,1.100998953,5,1.27,"4.45",6.81,"Yellow",1,1
0,399718.2074,1510.98,3.648088561,2,1.47,"6.08",7.38,"Green",1,0
0,372219.1404,1133.59,3.42562305,2,1.47,"5.24",1.07,"Blue",1,1
1,309066.6847,1024.25,1,4,1.54,"1.97",6.14,"Blue",1,1
0,452624.6154,1212.22,1,4,1.81,"5.54",10,"Red",2,1
1,540879.1441,1832.72,1.29102148,3,1.31,"5.81",8.44,"Yellow",1,1
0,407297.9846,1871.96,2.235400181,3,0.84,"5.85",7.48,"Blue",1,1
0,396163.9063,761.54,1,4,1.69,"4.88",10,"Green",2,1
0,302956.7209,809.51,1,3,1.88,"7.45",9.25,"Yellow",1,1
0,291851.8906,1386.69,1,4,1.39,"5.14",7.44,"White",2,0
0,597936.86,2240.4,4.125460955,2,1.2,"5.76",9.54,"Blue",1,1
0,305326.2732,723.81,2.12850184,5,1.49,"4.97",10,"Red",1,1
0,801352.1832,1886.86,3.057287431,4,0.95,"6.83",9.12,"Blue",2,0
1,399436.5842,934.62,2.692480129,4,1.27,"5.27",7.01,"Green",1,1
0,679097.4556,2010.62,2.857315408,4,1.65,"9.91",7.82,"White",1,1
0,531828.5757,898.96,2.915972461,5,1.48,"6.62",7.65,"Red",1,1
0,407330.3591,921.63,2.344343568,3,1.3,"5.06",10,"Blue",1,1
0,374775.5437,1087.62,3.59676935,3,1.42,"8.29",7,"White",1,1
0,418385.4546,1501.57,2.093530898,3,0.93,"8.56",5.61,"Blue",2,1
1,461748.4582,1173.15,1.884403795,4,0.84,"2.04",4.56,"Blue",1,1
0,381476.7155,1216.64,1,5,1.15,"6.64",5.58,"Red",1,0
0,518750.5255,1489.94,2.79095813,3,1.42,"3.98",0.44,"White",1,1
0,292193.1024,893.13,1,3,1.02,"2.8",5.14,"Green",1,1
1,386911.5083,890.61,1.746394461,4,1.22,"7.72",4.02,"Yellow",1,0
0,342939.5367,1192.28,2.345557822,3,1.08,"8.22",8.22,"Yellow",1,1
0,396197.2993,550,2.029228483,4,1.55,"4.07",1.81,"Red",1,1
0,420670.8592,1195.25,2.051356828,3,1.69,"6.2",3.87,"Green",1,1
0,296393.2571,946.91,3.069049967,3,1.88,"2.98",8.62,"White",1,1
1,465682.7256,1501.99,2.437269814,3,1.76,"7.37",7.29,"White",1,1
1,289653.3039,1202.42,1.88204523,2,1.15,"5",9.05,"Red",2,1
0,306499.0732,741.18,2.311352818,4,2.16,"2.49",8.3,"Blue",1,1
0,400419.9643,1212.45,1.968039348,3,1.55,"6.31",3.06,"Yellow",2,1
0,350815.0944,846.38,3.703378443,2,1.54,"4.54",5.36,"Green",1,1
0,350896.7547,1451.37,2.112801682,3,2.19,"5.46",1.86,"Blue",2,1
0,379773.8959,689.99,2.652003499,3,1.59,"5.5",10,"Red",1,1
0,432138.2935,1227.8,2.958815706,4,1.95,"6.39",5.16,"White",1,1
0,728421.5303,2189.13,1.980553513,4,1.43,"4.56",10,"Yellow",1,0
0,428253.0977,1913.1,1.507839736,4,0.23,"8.91",0.34,"Red",2,1
1,294734.4667,1380.15,2.381345072,2,2.31,"5.77",6.45,"Red",1,1
0,542981.5677,1327.95,3.776251036,4,1.46,"10",10,"Green",2,1
0,438422.9176,1123.61,2.591802025,4,1.23,"4.88",10,"White",2,1
1,518778.2562,664.34,3.382167762,4,0.83,"3.72",9.45,"White",1,0
0,336939.7982,1221.1,1,4,1.74,"5.16",3.39,"Blue",1,1
0,452860.6654,1223.42,4.592264307,3,2.3,"3.98",5.13,"Yellow",1,0
1,572701.7326,1405.88,2.389428059,4,1.11,"6.09",6.68,"Green",1,1
0,505852.6148,1256.39,2.002012977,4,1.98,"5.46",7.12,"Red",1,1
1,437663.5699,708.17,1.486477141,4,1.23,"2.97",6.61,"Red",2,1
0,363405.0405,1274.67,2.113656772,3,1.43,"2.2",2.74,"Yellow",1,1
0,341905.6708,1280.45,1.604954267,4,1.54,"7.21",4.26,"Blue",1,0
0,332166.2074,907.07,4.24457925,3,0.96,"7.42",10,"Red",1,1
0,320930.4065,1379.63,2.02118365,3,0.49,"1.18",4,"Red",2,1
0,675129.4253,961.66,3.848720724,5,0.92,"9.1",2.87,"Red",2,1
1,365297.3814,1570.07,3.719974386,2,0.96,"7.81",6.06,"Yellow",1,1
0,647940.0255,1370.88,4.521212684,4,1.94,"4.23",3.01,"Yellow",1,1
0,645969.9208,1376.84,2.875836742,4,1.44,"5.99",4,"Blue",1,1
0,372714.9939,594.62,2.977797213,2,0.43,"6.92",2.79,"White",2,1
0,382139.7344,1097.56,2.074792892,4,2.16,"7.01",8.28,"Blue",2,1
0,493844.755,1163.6,2.558956691,4,2.27,"4.81",4.78,"Green",2,1
0,474269.9146,1211.64,2.290264744,3,0.69,"8.03",8.34,"White",2,1
0,319405.5711,554.51,2.322190468,5,1.26,"5.53",6.42,"White",2,1
0,382986.1356,1487.75,1.96997702,3,1.57,"4.6",5.94,"Blue",1,1
1,503936.996,1783.22,1.264546204,4,1.42,"6.52",5.08,"Green",1,1
0,342875.1627,1284.14,4.558352982,3,1.95,"5.42",0.13,"Red",1,0
1,429663.1204,550,2.915926695,4,1.35,"5.46",7.2,"Green",1,1
0,375742.0057,1063.04,2.105705566,3,2.36,"6.64",10,"Blue",1,1
0,552908.7589,1620.01,3.006513094,4,0.79,"7.77",5.02,"Blue",1,1
0,419930.8983,1808.55,2.611942743,3,1.17,"2.67",8.47,"Blue",1,1
0,443216.9696,1179.23,1.760268889,4,0.57,"5.05",10,"Green",1,1
0,407863.0369,1328.21,2.555154494,3,1.68,"6.04",1.5,"Blue",2,1
0,523957.4089,1729.78,3.700601776,5,0.96,"8.88",10,"Blue",1,1
1,517182.0461,1753.26,2.122880952,5,1.01,"5.58",9.49,"White",1,1
0,619955.3462,1924.04,3.490247537,4,2.45,"6.17",6.88,"Red",1,1
0,313537.9701,550,2.758771438,3,2.41,"7.52",0.04,"Red",1,1
0,421913.6325,1428.66,2.181556955,2,1.47,"6.63",8.22,"White",2,1
0,347447.5701,550,1.263786331,1,2.06,"2.32",3.83,"Green",1,1
0,354541.3626,757.63,2.107729426,3,1.27,"6.1",5.11,"Red",2,1
0,374394.5975,1558.66,3.083776499,2,2.14,"6.44",10,"Green",1,1
0,313336.7835,1204.06,3.22036197,3,1.91,"6.34",7.67,"Yellow",1,1
1,323996.8858,1397.88,1,2,1.4,"6.67",4.32,"Blue",1,1
0,398689.0703,663.24,2.992361499,2,2.31,"5.29",6.95,"Green",1,1
0,413615.4089,1421.91,2.000209362,2,1.52,"5.48",10,"Yellow",2,1
0,291066.7383,1878.52,1,3,1.36,"5.77",10,"Blue",1,1
0,314862.9031,1096.86,1,4,0.6,"3.76",6.18,"Yellow",1,1
0,364516.1464,1058.63,3.462986345,4,1.44,"5.49",6.48,"Blue",1,1
1,337965.0351,1220.43,1.92826482,5,1.1,"6.39",7.26,"White",1,1
1,301531.291,1688.66,2.920013713,3,1.55,"6.93",9.48,"Yellow",1,1
0,447702.5196,1314.29,3.455971987,2,1.83,"8.71",4.71,"Blue",1,1
0,429941.2795,802.63,2.923259964,4,2.76,"3.58",10,"Blue",2,1
0,898733.2881,1502.44,3.210569154,5,1.57,"7.85",7.72,"Yellow",1,1
0,363161.8753,1423.75,1.708664799,2,1.31,"6.8",5.36,"Blue",1,1
0,533541.3888,550,3.980480697,4,1.1,"6.69",6.84,"White",1,1
0,455997.1118,1348.73,4.652153243,3,1.07,"6.45",9.3,"Green",1,1
0,829280.1212,1540.08,5.405558061,5,0.74,"10",2.21,"Green",1,1
0,309141.3191,1559.91,1.235691059,4,1.84,"6.7",6.69,"Red",2,1
1,375839.3966,1336.78,1.593199819,3,1.51,"3.62",10,"Green",1,1
1,421524.3866,550,3.609200543,4,1.24,"5.26",1.8,"Yellow",1,1
0,359643.3157,1016.53,2.37110005,3,1.15,"9.62",10,"Green",1,1
0,883958.615,2019.13,4.588271561,4,1.15,"7.91",10,"White",1,1
1,322391.3847,1189.42,2.15205365,3,2.58,"7.45",10,"Yellow",3,1
0,658491.9519,1528,2.509275723,4,0.77,"5.86",1.44,"Green",1,1
1,307326.7045,1128.51,3.701784289,1,0.87,"2.93",2.78,"Green",1,1
1,476766.0442,964.27,1,6,1.69,"5.04",4.42,"Green",1,1
0,396198.2381,1175.55,2.75956596,3,1.22,"7.37",8.29,"White",1,1
0,367969.6697,1263.37,3.38243415,4,0.93,"5.63",1.44,"Yellow",1,1
0,307086.9012,791.11,2.35268588,3,1.24,"3.5",3.32,"Red",1,1
0,383703.4774,1150.38,1.522493737,3,1.45,"5.21",6.76,"Blue",1,1
0,463412.5911,1046.05,1.374955098,3,2.67,"6.2",0.56,"Blue",1,1
1,343027.6788,1339.82,3.151348521,4,1.32,"4.5",5.58,"Red",1,0
0,311554.6722,550,1.532514886,2,2.02,"0.06",2.21,"Green",1,1
0,469660.4152,1569.34,1.814456749,2,1.26,"5.44",8.34,"Blue",1,1
0,465446.4607,1724.17,2.755685558,3,2.38,"8.6",9.64,"Red",1,1
0,387635.6257,1268.86,2.867328633,4,1.23,"5.62",6.94,"Red",1,1
0,431606.9747,978.37,2.662769944,3,1.64,"4.44",5.86,"Green",1,1
0,334532.0755,1423,2.335779639,2,1.02,"4.04",1.44,"White",1,1
0,369232.6478,550,2.751610082,5,0.25,"5.35",10,"Yellow",1,1
0,298550.7118,550,2.016397384,4,1.42,"5.16",9.88,"White",1,1
0,422422.0922,1340.86,2.16558917,3,1.4,"1.78",4.78,"Yellow",2,1
0,408845.8492,711.62,1.365034312,5,2.18,"5.47",6.48,"Red",2,1
1,291132.0389,550,1.523532467,1,2.2,"6.22",1.48,"Yellow",1,1
0,513305.2882,1280.42,2.99301983,3,1.4,"4.94",0.57,"White",1,1
0,358070.9608,1572.85,1.702761258,4,1.17,"5.65",3.27,"White",1,0
0,562257.4662,2248.84,4.228159415,5,0.05,"8.18",8.27,"Yellow",1,0
1,456091.1396,1429.85,2.872092047,5,0.95,"7.34",9.47,"Blue",1,1
1,419156.6199,1679.19,1,3,1.75,"7.85",7.81,"Green",1,1
0,481343.2377,1087.6,2.499408312,4,2.04,"7.12",1.26,"Blue",1,1
0,297382.5679,1403.85,2.131656444,3,0.95,"8.27",6,"White",1,1
1,318944.5628,1502.76,2.975266318,1,1.64,"8.57",3.2,"White",1,1
0,362981.6337,550,3.488118422,4,1.75,"5.26",6.01,"Red",1,1
1,425167.2697,1140.45,1.009937892,4,1.42,"4.48",10,"Yellow",1,1
0,588317.6568,1157.27,1.292223915,4,0.89,"5.74",7.09,"Yellow",1,1
0,484512.1588,1052.48,2.898746774,3,1.01,"7.69",8.79,"Blue",2,1
0,335517.7029,1318.62,4.689205413,1,1.71,"4.49",5.67,"Blue",1,1
0,334002.7703,775.73,1.78444509,3,0.87,"4.57",5.79,"White",1,1
0,442788.154,1070,2.446062181,5,1.64,"3.04",8.39,"Red",1,1
1,507098.5017,2286.02,2.493692452,4,1.73,"3.61",7.16,"Red",1,1
1,367534.6529,1139.21,1.703168404,4,1.29,"6.98",6.24,"Red",1,1
1,333345.3744,1637.04,2.255785388,4,1.33,"6.44",3.52,"Yellow",1,1
1,304336.8266,773.47,2.051570909,3,1.63,"3.28",4.39,"Red",1,0
0,490302.2082,901.77,3.841542041,3,0.91,"8.27",5.61,"Red",1,1
0,447877.4851,1745.79,3.632566647,1,1.7,"6.4",1.86,"Red",1,1
0,643648.7488,1865.64,3.131632596,5,1.91,"6.88",7.53,"Red",1,1
0,360053.6851,1002.14,1.281793539,4,1.12,"7.7",2.61,"Yellow",1,1
0,607617.5735,1484.17,1.34998666,4,1.98,"8.68",3.75,"White",1,0
0,832364.5386,1740.47,4.558374344,3,0.21,"9.28",6.76,"Yellow",1,1
1,365330.0965,550,3.444789637,3,1.42,"4.21",7.95,"Yellow",1,1
0,479213.8492,1481.34,1,5,2.15,"5.85",4.1,"Green",1,1
0,453273.4861,808.49,2.752104853,4,1.42,"6.43",3.8,"Yellow",1,1
0,516382.1541,994.11,2.123426717,3,2.11,"7.99",6.9,"White",1,1
0,327626.1061,771.18,1.478008617,3,1.18,"5.43",10,"Red",1,1
1,349391.2377,1522.63,3.818857401,5,1.96,"5.39",5.12,"Yellow",1,1
1,650641.7431,2057.02,1,4,0.73,"6.39",8.4,"Blue",1,0
0,366814.4459,1108.37,3.448987905,4,0.88,"8.92",6.36,"Blue",1,1
0,474003.1369,765.5,4.302962589,3,1.89,"5.43",4.74,"Blue",1,1
0,546651.7415,1302.16,3.269085987,3,1.39,"4.31",5.33,"White",1,1
0,506890.4558,1923.32,3.278186737,3,1.82,"7.6",7.72,"Red",1,0
0,618110.2488,1511.89,3.997280246,3,0.26,"6.21",7.91,"Yellow",1,1
0,364752.9646,1647.67,1,3,0.88,"4.57",5.5,"White",1,1
0,803240.5875,1236.71,2.912969478,5,1.44,"7.27",6.86,"Red",1,1
0,499241.8291,1054.36,2.933623316,4,1.51,"5.76",0.81,"Yellow",1,1
0,296158.0813,956.69,3.556850303,4,1.21,"7.96",5.79,"Green",1,1
0,707838.9867,1928.33,2.690446109,5,0.88,"9.85",10,"Red",1,0
1,287789.7826,1015.7,2.933837598,3,0.74,"6.24",4.55,"Green",1,1
0,358367.7787,1778.96,1.947880623,3,2.24,"3.15",6.02,"White",2,1
0,599447.9391,1280.65,2.549567208,4,1.89,"10",6.66,"White",1,0
1,311205.1828,1293.75,1.165913477,2,0.92,"5.62",8.32,"White",2,1
0,461259.7733,1221.31,3.869980855,3,1.28,"7.5",8.56,"White",2,1
0,302811.6508,1491.55,2.049909627,2,1.54,"5.45",4.05,"White",1,1
1,341991.3617,1281.83,2.003620358,2,1.02,"3.23",10,"Yellow",1,1
0,287025.2124,1487,3.288006066,3,1.82,"9.47",7.96,"Red",2,1
1,309856.2555,936.24,2.962510163,3,1.74,"6.49",5.88,"Green",1,1
0,374504.0333,1563.94,3.770390049,4,0.56,"6.52",7.94,"Yellow",1,1
0,304035.9851,550,2.774053074,4,1.1,"8.44",5.98,"Blue",1,1
1,470749.5279,1367.75,2.606302341,4,1.87,"7.45",5.39,"Blue",1,1
1,375795.8439,891.62,2.994777105,4,1.23,"2.34",3.92,"Green",1,1
0,366320.0461,620.16,2.72756195,3,1.84,"8.31",8.74,"Yellow",1,0
0,544753.5428,2874.7,2.353540112,2,1.37,"4.99",10,"Green",2,1
1,701063.0109,1359.74,4.066257231,3,0.23,"7.68",9.96,"Green",1,1
0,482068.3311,1318.16,4.38601389,3,1.24,"6.77",7.27,"Red",1,1
0,314543.1292,1844.28,3.040523553,2,2.27,"8.75",6.92,"Red",1,1
0,369749.0723,2015.84,1.897380991,5,1.52,"5.52",7.42,"Red",1,1
0,676922.4903,1701.95,3.364477398,4,1.19,"6.56",2.05,"Green",2,1
1,479518.6635,1644.34,3.604722135,2,0.98,"5.24",6.41,"Blue",1,1
0,436042.4919,1618.91,1.666342315,4,2.01,"7.96",8.68,"White",1,1
0,363401.9223,1201.45,1.195238268,3,1.23,"7.64",5.67,"White",1,1
0,385058.7875,1712.72,4.031144093,4,0.96,"7.96",9.35,"Red",1,1
0,297161.0335,760.67,3.181657294,3,1.53,"4.2",10,"White",1,1
0,301337.6421,1592.74,2.702851175,3,2.68,"7.23",3.87,"White",2,1
1,326752.5584,873.98,1.737910601,4,0.74,"7.51",8.89,"Yellow",1,1
0,463029.2579,737.11,2.859235109,4,1.89,"5.13",7.96,"Red",1,1
0,296536.7354,1017.85,1.972248716,3,0.66,"3.37",8.39,"White",1,1
0,574509.5466,1453.39,1.602600657,4,1.58,"5.63",9.88,"White",2,1
1,287497.9485,856.11,1,3,1.47,"5.02",1.06,"Green",1,1
0,324782.6328,1124.14,2.00876161,3,1.49,"2.04",2.92,"Blue",1,0
0,395909.7504,564,1.591763299,4,0.89,"6.04",10,"Green",2,0
0,290997.8478,832.82,2.511030586,2,1.06,"3.26",6.5,"Blue",1,1
0,369780.1596,1406.33,2.691176163,4,1.22,"7.52",4.65,"Yellow",1,1
0,325649.7834,550,1.249857823,1,2.56,"2.01",7.22,"White",1,1
0,297714.1583,1657.16,1.93157626,2,1.48,"5.91",9.98,"Green",1,1
0,582712.1101,1666.04,2.300687403,4,1.95,"6.21",4,"White",1,1
0,477219.5197,1380.55,1.075518813,3,1.86,"2.03",3.94,"Red",1,0
0,386188.4407,1743.78,1,3,1.44,"4.68",8.39,"Green",2,1
1,792610.5784,1575.64,3.693667295,4,1.49,"6.81",6.49,"Yellow",1,1
1,389129.4108,1036.98,1.834339398,3,1.42,"5.26",6.14,"Blue",1,1
0,798826.0426,2069.92,1.805969665,5,0.68,"7.06",7.09,"Yellow",1,0
0,500787.2489,1437.02,2.309452987,5,1.28,"9.08",5.94,"Red",1,1
0,312914.8435,1186.64,2.882703148,4,1.43,"6.43",5.29,"Blue",1,1
1,448917.0742,1285.44,2.401828628,4,1,"6.72",7.18,"Yellow",2,0
0,296420.9407,853.49,2.157362195,2,1.12,"5.61",9.69,"Yellow",1,1
0,300378.5553,1567.15,1.917796498,2,0.97,"6.21",5.59,"Red",2,1
0,434991.6789,939.05,3.805854238,3,2.04,"6.87",6.09,"Blue",1,0
1,491058.1524,912.18,1.82542653,4,1.26,"4.55",2.86,"Yellow",1,1
0,548417.5068,1721.87,3.242961834,3,0.63,"7.82",6.53,"Red",1,1
0,293910.6065,1327.75,1.578824376,2,1.38,"5.07",2.04,"White",2,1
0,332966.1628,1626.51,2.866538546,4,2.51,"3.96",6.01,"Red",1,1
1,553902.1136,1915.74,1.981098936,5,1.34,"6.2",6.01,"Blue",1,1
0,297752.7272,1994.58,3.043046984,2,1.04,"3.33",9.6,"Yellow",1,1
0,308077.9041,694.47,1.916043108,4,2.55,"4.62",8.6,"Yellow",1,1
0,605439.5907,744.84,3.085364554,3,0.9,"4.45",7.17,"Green",2,0
